candidate_id,current_title,ai_skill_count,nontech_title,career_titles
CAND_0092748,Mechanical Engineer,7,no,Mechanical Engineer | Civil Engineer | Customer Support
CAND_0092753,Graphic Designer,7,yes,Graphic Designer
CAND_0092771,Marketing Manager,8,yes,Marketing Manager | Marketing Manager
CAND_0092796,Mechanical Engineer,7,no,Mechanical Engineer
CAND_0092806,Accountant,6,yes,Accountant
CAND_0092810,Graphic Designer,9,yes,Graphic Designer | Operations Manager | Project Manager
CAND_0092947,Customer Support,7,yes,Customer Support
CAND_0093091,Mechanical Engineer,6,no,Mechanical Engineer
CAND_0093107,Accountant,12,yes,Accountant | HR Manager | Operations Manager
CAND_0093207,Project Manager,7,yes,Project Manager
CAND_0093211,Content Writer,7,yes,Content Writer | Sales Executive | Mechanical Engineer
CAND_0093214,Operations Manager,7,yes,Operations Manager | Sales Executive | Business Analyst | Civil Engineer
CAND_0093232,Sales Executive,10,yes,Sales Executive | Customer Support
CAND_0093335,Business Analyst,8,no,Business Analyst | Mechanical Engineer
CAND_0093353,Operations Manager,10,yes,Operations Manager
CAND_0093357,Civil Engineer,11,no,Civil Engineer | Marketing Manager | Graphic Designer
CAND_0093464,Content Writer,5,yes,Content Writer
CAND_0093539,Customer Support,10,yes,Customer Support | Accountant | Business Analyst
CAND_0093586,Data Engineer,4,no,Data Engineer | Data Analyst
CAND_0093595,Graphic Designer,11,yes,Graphic Designer | Mechanical Engineer
CAND_0093631,Sales Executive,8,yes,Sales Executive | Content Writer | Operations Manager | Mechanical Engineer
CAND_0093634,Sales Executive,8,yes,Sales Executive
CAND_0093684,Civil Engineer,8,no,Civil Engineer | Graphic Designer | Operations Manager | Operations Manager
CAND_0093707,Mechanical Engineer,8,no,Mechanical Engineer
CAND_0093714,Sales Executive,8,yes,Sales Executive | Mechanical Engineer | Project Manager | Civil Engineer
CAND_0093731,HR Manager,8,yes,HR Manager | Customer Support | HR Manager
CAND_0093878,Java Developer,4,no,Java Developer
CAND_0093944,Marketing Manager,10,yes,Marketing Manager
CAND_0093965,Project Manager,6,yes,Project Manager
CAND_0093988,Civil Engineer,7,no,Civil Engineer | Accountant | Accountant | Operations Manager
CAND_0094021,Mechanical Engineer,5,no,Mechanical Engineer
CAND_0094082,Graphic Designer,10,yes,Graphic Designer | Business Analyst | Accountant | Business Analyst
CAND_0094144,Mechanical Engineer,7,no,Mechanical Engineer
CAND_0094179,Content Writer,8,yes,Content Writer | Content Writer
CAND_0094198,Accountant,6,yes,Accountant | Graphic Designer
CAND_0094356,Project Manager,5,yes,Project Manager | Mechanical Engineer
CAND_0094460,Sales Executive,9,yes,Sales Executive | Graphic Designer
CAND_0094541,Mechanical Engineer,10,no,Mechanical Engineer | Graphic Designer | Project Manager | Mechanical Engineer
CAND_0094585,Mechanical Engineer,8,no,Mechanical Engineer
CAND_0094593,Customer Support,7,yes,Customer Support | Sales Executive
CAND_0094598,Sales Executive,11,yes,Sales Executive
CAND_0094618,Accountant,7,yes,Accountant | Project Manager | Customer Support
CAND_0094619,Accountant,9,yes,Accountant | HR Manager | Business Analyst | Marketing Manager
CAND_0094670,Civil Engineer,8,no,Civil Engineer | Business Analyst | Graphic Designer | Graphic Designer
CAND_0094686,Business Analyst,9,no,Business Analyst | Marketing Manager | Civil Engineer | Graphic Designer
CAND_0094740,Operations Manager,9,yes,Operations Manager | Accountant | Marketing Manager
CAND_0094767,Mechanical Engineer,10,no,Mechanical Engineer | Business Analyst
CAND_0094770,Project Manager,6,yes,Project Manager
CAND_0094809,Project Manager,7,yes,Project Manager | Project Manager | HR Manager
CAND_0094876,Content Writer,6,yes,Content Writer | Graphic Designer | Accountant
CAND_0094922,Customer Support,11,yes,Customer Support
CAND_0094963,Sales Executive,7,yes,Sales Executive | Content Writer | Accountant | HR Manager
CAND_0095010,Sales Executive,5,yes,Sales Executive
CAND_0095031,Computer Vision Engineer,4,no,Computer Vision Engineer | Junior ML Engineer
CAND_0095045,Operations Manager,7,yes,Operations Manager
CAND_0095048,Civil Engineer,8,no,Civil Engineer | Business Analyst | Project Manager
CAND_0095103,Sales Executive,8,yes,Sales Executive | Marketing Manager | Project Manager | Civil Engineer
CAND_0095116,Marketing Manager,8,yes,Marketing Manager
CAND_0095141,Civil Engineer,9,no,Civil Engineer | Project Manager | Operations Manager | Mechanical Engineer
CAND_0095271,Customer Support,10,yes,Customer Support
CAND_0095289,Project Manager,10,yes,Project Manager
CAND_0095358,Content Writer,9,yes,Content Writer | HR Manager
CAND_0095392,Marketing Manager,9,yes,Marketing Manager | Graphic Designer | Sales Executive
CAND_0095408,Content Writer,8,yes,Content Writer | Graphic Designer | Operations Manager
CAND_0095506,HR Manager,8,yes,HR Manager | Customer Support | Operations Manager | Project Manager
CAND_0095545,HR Manager,5,yes,HR Manager
CAND_0095551,Operations Manager,6,yes,Operations Manager
CAND_0095574,HR Manager,9,yes,HR Manager
CAND_0095637,Accountant,8,yes,Accountant | Customer Support | Content Writer | Customer Support
CAND_0095658,Accountant,6,yes,Accountant
CAND_0095727,HR Manager,6,yes,HR Manager | Operations Manager | Civil Engineer | Marketing Manager
CAND_0095731,Business Analyst,11,no,Business Analyst | Accountant | Business Analyst | Customer Support
CAND_0095777,HR Manager,9,yes,HR Manager | Marketing Manager | Content Writer | Operations Manager
CAND_0095818,Graphic Designer,7,yes,Graphic Designer
CAND_0095844,Mechanical Engineer,9,no,Mechanical Engineer
CAND_0095909,Operations Manager,6,yes,Operations Manager | Operations Manager
CAND_0095947,Civil Engineer,10,no,Civil Engineer
CAND_0095982,Mobile Developer,4,no,Mobile Developer | QA Engineer
CAND_0096099,Accountant,8,yes,Accountant | HR Manager | Mechanical Engineer
CAND_0096126,Civil Engineer,9,no,Civil Engineer
CAND_0096146,Project Manager,6,yes,Project Manager | Project Manager | Operations Manager
CAND_0096169,Business Analyst,8,no,Business Analyst | Project Manager
CAND_0096192,Sales Executive,8,yes,Sales Executive | Accountant | Customer Support | Business Analyst
CAND_0096222,HR Manager,8,yes,HR Manager | Graphic Designer | Customer Support | Project Manager
CAND_0096247,Project Manager,8,yes,Project Manager | Accountant | Civil Engineer
CAND_0096310,Mechanical Engineer,8,no,Mechanical Engineer | Mechanical Engineer
CAND_0096352,Content Writer,11,yes,Content Writer | Accountant | Sales Executive | Graphic Designer
CAND_0096354,Sales Executive,8,yes,Sales Executive
CAND_0096357,Customer Support,9,yes,Customer Support | Customer Support | Project Manager
CAND_0096383,Graphic Designer,9,yes,Graphic Designer | Business Analyst | Marketing Manager | Graphic Designer
CAND_0096439,Content Writer,9,yes,Content Writer | Customer Support | Mechanical Engineer | Business Analyst
CAND_0096466,HR Manager,10,yes,HR Manager | Business Analyst | Operations Manager | Marketing Manager
CAND_0096474,Civil Engineer,10,no,Civil Engineer | Business Analyst | Civil Engineer | Customer Support
CAND_0096505,Civil Engineer,10,no,Civil Engineer | Graphic Designer
CAND_0096511,Business Analyst,11,no,Business Analyst
CAND_0096537,HR Manager,6,yes,HR Manager | Graphic Designer
CAND_0096565,Mechanical Engineer,11,no,Mechanical Engineer
CAND_0096567,Marketing Manager,7,yes,Marketing Manager | Mechanical Engineer | HR Manager | Mechanical Engineer
CAND_0096612,Customer Support,8,yes,Customer Support | Content Writer | Customer Support
CAND_0096633,Mechanical Engineer,9,no,Mechanical Engineer
CAND_0096654,Operations Manager,8,yes,Operations Manager | HR Manager | Customer Support
CAND_0096728,Operations Manager,10,yes,Operations Manager | Content Writer
CAND_0096760,Operations Manager,8,yes,Operations Manager | HR Manager
CAND_0096777,Business Analyst,8,no,Business Analyst | Graphic Designer | Operations Manager
CAND_0096801,AI Research Engineer,4,no,AI Research Engineer | ML Engineer
CAND_0096861,Project Manager,7,yes,Project Manager | Sales Executive | Customer Support | Graphic Designer
CAND_0096941,HR Manager,10,yes,HR Manager | Operations Manager | HR Manager | Accountant
CAND_0097013,Accountant,8,yes,Accountant | Sales Executive
CAND_0097020,Business Analyst,9,no,Business Analyst
CAND_0097077,Customer Support,8,yes,Customer Support | Sales Executive
CAND_0097084,Operations Manager,6,yes,Operations Manager
CAND_0097085,Customer Support,10,yes,Customer Support | Accountant
CAND_0097097,Operations Manager,7,yes,Operations Manager | Project Manager
CAND_0097107,Customer Support,10,yes,Customer Support | Business Analyst | Customer Support | Marketing Manager
CAND_0097149,Graphic Designer,7,yes,Graphic Designer
CAND_0097246,HR Manager,8,yes,HR Manager | Marketing Manager
CAND_0097252,Civil Engineer,10,no,Civil Engineer | Content Writer
CAND_0097260,Graphic Designer,7,yes,Graphic Designer | Customer Support
CAND_0097280,Marketing Manager,8,yes,Marketing Manager | Graphic Designer
CAND_0097282,Civil Engineer,10,no,Civil Engineer
CAND_0097292,Project Manager,5,yes,Project Manager | Content Writer
CAND_0097381,Content Writer,8,yes,Content Writer | Operations Manager | Mechanical Engineer
CAND_0097392,Content Writer,9,yes,Content Writer | Civil Engineer | Graphic Designer | Graphic Designer
CAND_0097393,Accountant,7,yes,Accountant | Customer Support | Graphic Designer | Business Analyst
CAND_0097402,Content Writer,7,yes,Content Writer | Graphic Designer
CAND_0097535,Project Manager,7,yes,Project Manager
CAND_0097558,Business Analyst,10,no,Business Analyst
CAND_0097622,Business Analyst,10,no,Business Analyst
CAND_0097642,Civil Engineer,8,no,Civil Engineer | Sales Executive | Project Manager
CAND_0097679,Business Analyst,9,no,Business Analyst | HR Manager | Business Analyst
CAND_0097681,Operations Manager,5,yes,Operations Manager | Project Manager | Customer Support
CAND_0097702,Graphic Designer,7,yes,Graphic Designer | Graphic Designer | Marketing Manager | Customer Support
CAND_0097731,Mechanical Engineer,11,no,Mechanical Engineer | Graphic Designer
CAND_0097733,Graphic Designer,8,yes,Graphic Designer | Graphic Designer
CAND_0097770,Accountant,10,yes,Accountant
CAND_0097797,Content Writer,10,yes,Content Writer | Sales Executive
CAND_0097960,Graphic Designer,5,yes,Graphic Designer | Mechanical Engineer | Graphic Designer
CAND_0097972,Graphic Designer,8,yes,Graphic Designer | Marketing Manager | Operations Manager | Content Writer
CAND_0098003,Business Analyst,7,no,Business Analyst | Project Manager
CAND_0098009,Data Engineer,4,no,Data Engineer | Senior Software Engineer
CAND_0098011,Graphic Designer,9,yes,Graphic Designer | Marketing Manager | HR Manager | Accountant
CAND_0098071,Business Analyst,9,no,Business Analyst | Graphic Designer
CAND_0098079,Graphic Designer,7,yes,Graphic Designer | Marketing Manager | Sales Executive
CAND_0098168,Customer Support,7,yes,Customer Support | Project Manager | Content Writer | Operations Manager
CAND_0098176,Business Analyst,8,no,Business Analyst | Project Manager | Operations Manager
CAND_0098235,Civil Engineer,8,no,Civil Engineer | Business Analyst | Project Manager | Customer Support
CAND_0098256,Business Analyst,9,no,Business Analyst
CAND_0098264,Civil Engineer,6,no,Civil Engineer | Marketing Manager
CAND_0098276,Operations Manager,5,yes,Operations Manager | Content Writer | Content Writer | Operations Manager
CAND_0098288,Junior ML Engineer,4,no,Junior ML Engineer | Senior Software Engineer (ML)
CAND_0098299,Business Analyst,10,no,Business Analyst | Content Writer | Mechanical Engineer | Mechanical Engineer
CAND_0098321,Civil Engineer,7,no,Civil Engineer
CAND_0098347,Graphic Designer,10,yes,Graphic Designer | Mechanical Engineer | Project Manager
CAND_0098356,Civil Engineer,10,no,Civil Engineer | Customer Support
CAND_0098389,Project Manager,9,yes,Project Manager | Operations Manager | Civil Engineer
CAND_0098433,Customer Support,7,yes,Customer Support | Project Manager | Graphic Designer | Marketing Manager
CAND_0098439,Marketing Manager,7,yes,Marketing Manager | Marketing Manager
CAND_0098442,Marketing Manager,9,yes,Marketing Manager | HR Manager | Mechanical Engineer | Mechanical Engineer
CAND_0098532,Accountant,7,yes,Accountant
CAND_0098550,Sales Executive,10,yes,Sales Executive | Graphic Designer
CAND_0098582,Content Writer,9,yes,Content Writer
CAND_0098588,Accountant,8,yes,Accountant
CAND_0098617,Operations Manager,8,yes,Operations Manager | Mechanical Engineer | Mechanical Engineer | Civil Engineer
CAND_0098619,Civil Engineer,9,no,Civil Engineer | Mechanical Engineer
CAND_0098621,HR Manager,9,yes,HR Manager | Civil Engineer
CAND_0098645,Mechanical Engineer,11,no,Mechanical Engineer | Mechanical Engineer | Sales Executive | Business Analyst
CAND_0098666,Customer Support,6,yes,Customer Support | Marketing Manager
CAND_0098680,Civil Engineer,7,no,Civil Engineer
CAND_0098722,Civil Engineer,7,no,Civil Engineer
CAND_0098723,Business Analyst,9,no,Business Analyst | Marketing Manager
CAND_0098733,Senior Data Engineer,4,no,Senior Data Engineer
CAND_0098748,HR Manager,10,yes,HR Manager | Business Analyst
CAND_0098766,Marketing Manager,11,yes,Marketing Manager | Civil Engineer
CAND_0098770,Civil Engineer,6,no,Civil Engineer
CAND_0098863,Mechanical Engineer,10,no,Mechanical Engineer | Civil Engineer | Business Analyst | Project Manager
CAND_0098899,Marketing Manager,8,yes,Marketing Manager | Civil Engineer
CAND_0098903,Marketing Manager,7,yes,Marketing Manager
CAND_0098930,Civil Engineer,6,no,Civil Engineer
CAND_0098989,Project Manager,6,yes,Project Manager | Customer Support
CAND_0098997,Customer Support,9,yes,Customer Support | Marketing Manager | HR Manager
CAND_0099080,Sales Executive,10,yes,Sales Executive
CAND_0099099,Marketing Manager,9,yes,Marketing Manager
CAND_0099101,Graphic Designer,6,yes,Graphic Designer | Mechanical Engineer
CAND_0099138,Sales Executive,9,yes,Sales Executive | Graphic Designer | Business Analyst | Civil Engineer
CAND_0099268,Customer Support,7,yes,Customer Support | Accountant | Project Manager
CAND_0099288,Content Writer,10,yes,Content Writer | HR Manager | Sales Executive
CAND_0099298,Customer Support,6,yes,Customer Support | Accountant | Customer Support
CAND_0099320,Civil Engineer,9,no,Civil Engineer
CAND_0099346,HR Manager,8,yes,HR Manager | Content Writer | Graphic Designer
CAND_0099365,Customer Support,6,yes,Customer Support | Customer Support | Civil Engineer | Customer Support
CAND_0099392,Operations Manager,8,yes,Operations Manager | Project Manager | Operations Manager | Customer Support
CAND_0099411,Mechanical Engineer,10,no,Mechanical Engineer | HR Manager
CAND_0099450,Content Writer,7,yes,Content Writer | Civil Engineer | Marketing Manager | HR Manager
CAND_0099494,Operations Manager,6,yes,Operations Manager
CAND_0099514,Content Writer,10,yes,Content Writer
CAND_0099580,Customer Support,8,yes,Customer Support | Customer Support | Project Manager
CAND_0099626,Business Analyst,10,no,Business Analyst | Marketing Manager | Accountant
CAND_0099661,Operations Manager,11,yes,Operations Manager | Graphic Designer | Marketing Manager
CAND_0099670,Project Manager,10,yes,Project Manager
CAND_0099718,Content Writer,8,yes,Content Writer | Mechanical Engineer | Graphic Designer | Operations Manager
CAND_0099738,Civil Engineer,7,no,Civil Engineer | Sales Executive | Customer Support | Operations Manager
CAND_0099769,Accountant,10,yes,Accountant | Accountant | Customer Support | Business Analyst
CAND_0099779,Business Analyst,8,no,Business Analyst
CAND_0099805,Customer Support,7,yes,Customer Support
CAND_0099844,Business Analyst,9,no,Business Analyst | Content Writer | Sales Executive | Business Analyst
CAND_0099951,Sales Executive,9,yes,Sales Executive | Content Writer | HR Manager | Business Analyst
CAND_0099986,Content Writer,10,yes,Content Writer
